Assessor Book,Assessor Page,Assessor Parcel,# of Accessory Dwelling Units
4108.0,022,020,1.0
2129.0,026,004,1.0
2558.0,042,039,1.0
4244.0,018,021,1.0
2632.0,025,002,1.0
6048.0,027,009,1.0
2240.0,016,008,1.0
2769.0,005,007,1.0
5082.0,013,009,1.0
5054.0,034,014,1.0
5401.0,010,003,1.0
2333.0,007,052,1.0
5042.0,026,006,1.0
2741.0,009,003,1.0
2681.0,001,028,1.0
2781.0,028,015,1.0
2101.0,027,004,1.0
5523.0,028,015,1.0
4220.0,013,029,1.0
2325.0,025,007,1.0
5131.0,014,029,1.0
5691.0,001,012,1.0
2678.0,011,012,1.0
4318.0,042,021,1.0
2123.0,026,019,1.0
2128.0,028,023,1.0
2125.0,018,022,1.0
4112.0,009,041,1.0
2404.0,004,052,1.0
5587.0,017,012,1.0
5526.0,001,031,1.0
7349.0,028,020,1.0
6053.0,026,031,1.0
4303.0,028,006,1.0
6003.0,032,020,1.0
2159.0,030,018,1.0
6050.0,016,011,1.0
2255.0,026,012,1.0
5014.0,028,020,1.0
5081.0,021,007,1.0
2502.0,001,015,1.0
2763.0,024,027,1.0
2159.0,017,018,1.0
2563.0,020,004,1.0
5420.0,038,010,1.0
5442.0,031,002,1.0
2332.0,027,033,1.0
2028.0,025,009,1.0
2013.0,012,026,1.0
4127.0,023,001,1.0
4318.0,017,004,1.0
6002.0,005,026,1.0
2027.0,013,001,1.0
2161.0,006,022,1.0
2707.0,016,019,1.0
2151.0,021,020,1.0
2580.0,008,005,1.0
2271.0,008,005,1.0
2707.0,015,010,1.0
5084.0,028,***,1.0
2682.0,025,009,1.0
2113.0,011,007,1.0
2034.0,017,026,1.0
5445.0,029,003,1.0
2369.0,007,005,1.0
5439.0,006,023,1.0
5437.0,015,017,1.0
4252.0,022,009,1.0
5690.0,029,005,1.0
2616.0,002,027,1.0
2122.0,023,020,1.0
2649.0,010,015,1.0
4006.0,015,015,1.0
2656.0,015,014,1.0
2315.0,009,037,1.0
5685.0,009,032,1.0
5101.0,024,006,1.0
2046.0,003,043,1.0
2104.0,032,033,1.0
2128.0,018,002,1.0
6065.0,029,026,1.0
2113.0,011,002,1.0
2384.0,010,007,1.0
2822.0,020,011,1.0
2229.0,027,022,1.0
5106.0,020,020,1.0
2622.0,019,012,1.0
2131.0,024,011,1.0
2222.0,036,003,1.0
2510.0,011,023,1.0
2717.0,015,007,1.0
2203.0,005,017,1.0
2334.0,010,036,1.0
2045.0,016,018,1.0
5306.0,005,014,1.0
2544.0,029,008,1.0
2107.0,005,020,1.0
2310.0,017,012,1.0
6003.0,009,007,1.0
2782.0,001,002,1.0
4263.0,007,244,2.0
5526.0,034,015,1.0
2717.0,022,028,1.0
6117.0,030,016,1.0
5186.0,012,016,1.0
2109.0,025,003,1.0
2582.0,035,024,1.0
2357.0,019,002,1.0
2219.0,002,004,1.0
2734.0,004,030,1.0
2333.0,008,061,1.0
2669.0,003,026,1.0
2871.0,006,024,1.0
2782.0,015,012,1.0
2033.0,027,014,1.0
4311.0,010,014,1.0
6073.0,021,026,1.0
4259.0,006,010,1.0
2124.0,012,008,1.0
2503.0,020,007,1.0
2510.0,004,022,1.0
2229.0,011,026,1.0
2101.0,036,007,1.0
2334.0,008,067,1.0
2678.0,009,023,1.0
2013.0,020,009,1.0
4255.0,011,012,1.0
2689.0,005,012,1.0
2134.0,012,012,1.0
2544.0,030,017,1.0
2110.0,005,005,1.0
2326.0,005,013,1.0
4303.0,013,009,1.0
2101.0,024,012,1.0
2124.0,015,004,1.0
2664.0,010,026,1.0
2265.0,003,007,1.0
2512.0,024,020,1.0
2647.0,001,017,1.0
5034.0,002,023,1.0
2130.0,008,016,1.0
5534.0,019,029,1.0
2613.0,005,065,1.0
2781.0,024,004,1.0
4258.0,011,001,1.0
5083.0,010,007,1.0
2292.0,011,008,1.0
5402.0,033,014,1.0
2123.0,002,020,1.0
4107.0,013,002,1.0
2129.0,025,014,1.0
4243.0,002,041,1.0
2671.0,015,001,1.0
2525.0,021,042,1.0
2531.0,027,005,1.0
2156.0,024,028,1.0
2414.0,033,005,1.0
5053.0,010,016,1.0
2136.0,023,001,1.0
4113.0,018,044,1.0
2534.0,007,002,1.0
5483.0,019,001,1.0
2543.0,031,003,1.0
5424.0,027,010,1.0
4252.0,017,017,1.0
5689.0,030,041,1.0
5048.0,023,019,1.0
2039.0,019,026,1.0
7447.0,028,005,1.0
2727.0,008,001,1.0
2360.0,019,024,1.0
4244.0,016,024,1.0
2130.0,008,002,1.0
5516.0,011,004,1.0
2210.0,015,015,1.0
5021.0,028,045,1.0
2533.0,020,002,1.0
2042.0,007,060,1.0
5524.0,021,002,2.0
5445.0,002,006,1.0
2317.0,002,010,1.0
2129.0,019,007,1.0
4429.0,028,056,1.0
2622.0,004,023,1.0
2134.0,012,036,1.0
2039.0,013,053,1.0
4320.0,003,035,1.0
2320.0,025,004,1.0
2153.0,020,014,1.0
2134.0,030,007,1.0
2151.0,003,015,1.0
2672.0,001,017,1.0
2123.0,003,007,1.0
5089.0,017,003,1.0
5001.0,027,014,1.0
5594.0,005,032,1.0
2108.0,029,019,1.0
2364.0,008,047,1.0
2227.0,018,002,1.0
2616.0,012,010,1.0
2582.0,012,014,1.0
2042.0,003,014,1.0
5062.0,011,019,1.0
5172.0,005,025,1.0
2678.0,010,013,1.0
4232.0,027,010,1.0
2787.0,017,010,1.0
2132.0,016,012,1.0
2124.0,007,013,1.0
2151.0,033,078,1.0
5445.0,024,005,1.0
2201.0,030,012,1.0
7460.0,028,016,1.0
2135.0,011,017,1.0
2042.0,010,040,1.0
5527.0,019,017,1.0
5493.0,018,004,1.0
2122.0,019,012,1.0
2109.0,002,018,1.0
2159.0,019,018,1.0
6036.0,002,029,1.0
5016.0,031,009,1.0
2130.0,008,004,1.0
4005.0,024,024,1.0
2532.0,009,017,1.0
2331.0,005,018,1.0
2421.0,012,005,1.0
2159.0,016,014,1.0
2153.0,009,001,1.0
5185.0,034,024,2.0
2619.0,007,003,1.0
5685.0,020,009,1.0
2511.0,021,008,1.0
2172.0,017,064,1.0
2764.0,019,020,1.0
2415.0,015,022,1.0
2127.0,021,004,1.0
2107.0,008,011,1.0
2135.0,008,005,1.0
2104.0,023,001,1.0
2135.0,023,016,1.0
2763.0,023,024,1.0
2109.0,024,016,1.0
2741.0,009,024,1.0
2123.0,004,005,1.0
2229.0,018,010,1.0
2109.0,013,015,1.0
2112.0,011,012,1.0
2112.0,011,004,1.0
2683.0,017,006,1.0
2151.0,005,025,1.0
2204.0,006,016,1.0
2124.0,004,007,1.0
2764.0,018,020,1.0
2250.0,007,018,1.0
2104.0,006,033,1.0
2504.0,014,028,1.0
2125.0,019,004,1.0
2104.0,006,037,1.0
2127.0,007,013,1.0
2231.0,003,026,1.0
2683.0,017,012,1.0
2033.0,001,010,1.0
2505.0,007,016,1.0
2618.0,004,002,1.0
2533.0,012,025,1.0
2115.0,012,004,1.0
2033.0,002,011,1.0
2254.0,029,018,1.0
2033.0,023,031,1.0
2620.0,001,011,1.0
2707.0,010,027,1.0
2102.0,023,020,1.0
2254.0,030,021,1.0
2764.0,002,001,1.0
2035.0,015,017,1.0
2035.0,015,007,1.0
2648.0,010,005,1.0
2683.0,013,002,1.0
2022.0,020,017,1.0
2128.0,023,019,1.0
2331.0,008,020,1.0
2202.0,024,012,1.0
2619.0,024,023,1.0
2602.0,006,031,1.0
2613.0,022,037,1.0
2305.0,005,010,1.0
2126.0,020,007,1.0
2505.0,008,002,1.0
2109.0,007,028,1.0
2745.0,009,028,1.0
4255.0,016,024,1.0
2137.0,025,003,1.0
2339.0,011,042,1.0
5022.0,004,025,1.0
2671.0,023,012,1.0
2109.0,027,003,1.0
2126.0,013,020,1.0
2028.0,024,039,1.0
2134.0,004,027,1.0
2764.0,019,003,1.0
2669.0,006,006,1.0
2511.0,013,020,1.0
2265.0,016,017,1.0
5104.0,017,012,1.0
2041.0,019,024,1.0
2130.0,008,013,1.0
2532.0,015,024,1.0
2683.0,026,016,1.0
2307.0,009,011,1.0
2033.0,004,022,1.0
2129.0,010,007,1.0
2229.0,028,019,1.0
2619.0,010,017,1.0
2626.0,006,010,1.0
2512.0,006,038,1.0
2340.0,021,005,1.0
5587.0,016,012,1.0
2685.0,022,013,1.0
2153.0,018,001,1.0
2106.0,021,003,1.0
2316.0,005,002,1.0
5104.0,022,027,1.0
2334.0,010,027,1.0
2305.0,026,025,1.0
2783.0,008,002,1.0
2130.0,013,008,1.0
2236.0,004,007,1.0
2334.0,007,040,1.0
2129.0,022,013,1.0
2622.0,009,021,1.0
2041.0,017,007,1.0
2360.0,019,022,1.0
4303.0,014,001,1.0
2046.0,008,036,1.0
2235.0,006,015,1.0
2131.0,011,004,1.0
2129.0,018,026,1.0
2108.0,003,004,1.0
2503.0,010,035,1.0
2127.0,007,016,1.0
2101.0,019,013,1.0
2129.0,008,010,1.0
2619.0,010,016,1.0
2301.0,017,034,1.0
5085.0,032,019,1.0
2356.0,035,038,1.0
2126.0,014,012,1.0
2127.0,007,009,1.0
2111.0,002,009,1.0
2153.0,009,010,1.0
2130.0,008,009,1.0
5031.0,016,017,1.0
2040.0,023,003,1.0
2618.0,012,002,1.0
2129.0,010,011,1.0
2229.0,021,002,1.0
5477.0,002,024,1.0
2308.0,011,031,1.0
5480.0,011,005,1.0
5515.0,011,001,1.0
7422.0,003,010,1.0
2204.0,012,004,1.0
6061.0,001,016,1.0
2004.0,010,020,1.0
2229.0,027,008,1.0
2047.0,017,003,1.0
5536.0,021,019,4.0
2619.0,011,020,1.0
2126.0,023,021,1.0
5689.0,030,012,1.0
2229.0,024,001,1.0
2326.0,001,027,1.0
2249.0,017,011,1.0
2160.0,018,148,1.0
5425.0,011,017,1.0
2124.0,012,020,1.0
5084.0,020,008,1.0
5124.0,014,001,1.0
2726.0,006,008,1.0
2202.0,007,005,1.0
2502.0,009,028,1.0
2033.0,008,032,1.0
2325.0,029,018,1.0
2040.0,023,017,1.0
2603.0,017,005,1.0
2108.0,011,010,1.0
5516.0,002,009,1.0
4301.0,016,025,1.0
2130.0,019,027,1.0
2134.0,008,017,1.0
2337.0,002,010,2.0
2122.0,016,018,1.0
2669.0,014,006,1.0
2045.0,026,006,1.0
2229.0,028,002,1.0
2202.0,007,011,1.0
2135.0,023,030,1.0
2254.0,012,001,1.0
2124.0,012,014,1.0
2325.0,011,002,1.0
2421.0,033,003,1.0
5018.0,008,002,1.0
2722.0,030,015,1.0
2239.0,018,002,1.0
2334.0,012,024,1.0
2238.0,013,017,1.0
2684.0,014,012,1.0
2033.0,013,004,1.0
2109.0,026,015,1.0
2511.0,001,017,1.0
6011.0,003,053,1.0
4259.0,009,015,1.0
2233.0,017,023,1.0
2123.0,002,017,1.0
2741.0,019,011,1.0
2159.0,002,074,1.0
2787.0,004,010,1.0
2151.0,035,028,1.0
2532.0,015,013,1.0
2664.0,010,014,1.0
5034.0,011,033,1.0
2126.0,014,009,1.0
2265.0,007,022,1.0
2683.0,005,014,1.0
2510.0,014,019,1.0
2683.0,013,006,1.0
2331.0,029,010,1.0
2131.0,024,006,1.0
5186.0,013,005,1.0
2129.0,022,011,1.0
2512.0,014,014,1.0
2151.0,020,031,1.0
2219.0,005,001,1.0
2265.0,021,016,1.0
2360.0,017,012,1.0
2112.0,001,080,1.0
2604.0,023,005,1.0
2664.0,018,005,1.0
2722.0,017,007,1.0
2134.0,030,007,1.0
2249.0,019,006,1.0
2717.0,015,024,1.0
2335.0,003,002,1.0
5484.0,029,016,1.0
2132.0,020,003,1.0
2129.0,030,004,1.0
2353.0,028,031,1.0
2044.0,008,014,1.0
2203.0,005,018,1.0
2219.0,026,004,1.0
2201.0,034,007,1.0
2125.0,020,020,1.0
2161.0,007,001,1.0
2109.0,012,012,1.0
2250.0,004,016,1.0
2135.0,015,011,1.0
2250.0,005,030,1.0
2510.0,018,027,1.0
2512.0,002,035,1.0
2552.0,025,040,1.0
2234.0,007,016,1.0
2417.0,008,034,1.0
4230.0,020,001,1.0
2330.0,003,028,1.0
4019.0,009,003,1.0
2333.0,006,037,1.0
2107.0,007,009,1.0
2505.0,010,021,1.0
2108.0,016,001,1.0
2128.0,005,059,1.0
4264.0,014,026,1.0
2334.0,015,083,1.0
5424.0,016,019,1.0
2229.0,008,004,1.0
2123.0,023,089,1.0
4004.0,024,023,1.0
2222.0,036,003,1.0
2683.0,016,006,1.0
5436.0,014,004,1.0
2616.0,012,041,1.0
2153.0,018,005,1.0
2229.0,025,005,1.0
2110.0,012,041,1.0
2128.0,020,014,1.0
2202.0,009,011,1.0
6013.0,014,011,1.0
2125.0,019,028,1.0
2125.0,028,014,1.0
2646.0,014,009,1.0
4313.0,004,016,1.0
2248.0,022,010,1.0
2346.0,002,005,1.0
5430.0,003,027,1.0
4261.0,004,027,1.0
5526.0,036,023,1.0
2683.0,026,001,1.0
5040.0,008,002,1.0
2669.0,002,003,1.0
2680.0,010,013,1.0
2669.0,008,015,1.0
2123.0,014,013,1.0
4333.0,021,033,1.0
2125.0,019,003,1.0
5215.0,011,008,1.0
5178.0,014,022,1.0
2156.0,018,002,1.0
2124.0,011,012,1.0
2014.0,033,012,1.0
2513.0,022,016,1.0
4217.0,028,008,1.0
7460.0,018,019,1.0
5510.0,012,028,1.0
2222.0,033,016,1.0
2337.0,002,010,2.0
2535.0,027,015,1.0
2249.0,023,020,1.0
2336.0,018,018,1.0
4214.0,013,010,1.0
2110.0,012,038,1.0
2618.0,016,005,1.0
2646.0,003,020,1.0
4008.0,009,028,1.0
4359.0,017,003,1.0
5594.0,002,023,1.0
2181.0,025,020,1.0
2420.0,009,020,1.0
2661.0,017,020,1.0
2045.0,007,002,1.0
5492.0,027,003,1.0
2028.0,032,011,1.0
6037.0,008,022,1.0
5402.0,028,020,1.0
2109.0,003,008,1.0
2504.0,003,006,1.0
2339.0,003,020,1.0
2669.0,019,026,1.0
2042.0,001,009,1.0
5437.0,015,015,1.0
2263.0,029,010,1.0
2033.0,028,005,1.0
2688.0,043,026,1.0
2033.0,027,001,1.0
4255.0,016,023,1.0
2609.0,028,034,1.0
4110.0,005,018,1.0
2360.0,010,033,1.0
2122.0,019,011,1.0
2163.0,018,023,1.0
5682.0,010,028,1.0
2557.0,001,019,1.0
2101.0,002,024,1.0
4322.0,013,007,1.0
6012.0,009,014,1.0
5442.0,014,019,1.0
2325.0,014,006,1.0
2731.0,017,002,1.0
5217.0,013,010,1.0
7423.0,019,025,1.0
5527.0,008,002,1.0
6018.0,013,002,1.0
2546.0,006,029,1.0
2621.0,010,033,1.0
2266.0,008,017,1.0
2733.0,029,009,1.0
5435.0,011,011,1.0
6046.0,004,014,1.0
5033.0,005,036,1.0
2666.0,008,006,1.0
4108.0,025,005,1.0
2038.0,39.0,007,1.0
5523.0,15.0,001,1.0
5467.0,29.0,003,1.0
5457.0,19.0,004,1.0
5001.0,7.0,009,1.0
2728.0,27.0,008,1.0
5524.0,36.0,015,1.0
2244.0,28.0,012,1.0
2571.0,15.0,035,1.0
6075.0,25.0,022,1.0
2618.0,7.0,037,1.0
4232.0,21.0,002,1.0
5435.0,28.0,015,1.0
2638.0,27.0,019,1.0
4108.0,25.0,004,1.0
4258.0,9.0,013,1.0
2040.0,26.0,015,1.0
5442.0,25.0,003,1.0
2715.0,19.0,025,1.0
2616.0,24.0,001,1.0
4232.0,4.0,001,1.0
5075.0,11.0,017,1.0
5457.0,12.0,002,1.0
2638.0,29.0,024,1.0
4230.0,26.0,024,1.0
7347.0,4.0,004,1.0
2673.0,18.0,056,1.0
6061.0,6.0,018,1.0
5084.0,6.0,033,1.0
2204.0,33.0,001,1.0
2168.0,24.0,031,1.0
4112.0,30.0,005,1.0
5453.0,19.0,028,1.0
5515.0,2.0,018,1.0
5457.0,21.0,015,1.0
2557.0,2.0,023,1.0
2263.0,30.0,015,1.0
2120.0,30.0,030,1.0
2637.0,26.0,002,1.0
2028.0,14.0,001,1.0
2151.0,27.0,019,1.0
2261.0,35.0,013,1.0
4004.0,19.0,014,1.0
4244.0,27.0,019,1.0
2336.0,33.0,016,1.0
4301.0,14.0,031,1.0
5504.0,1.0,009,1.0
4107.0,32.0,012,1.0
2408.0,15.0,009,1.0
5435.0,11.0,008,1.0
2640.0,20.0,023,1.0
2335.0,33.0,006,1.0
2564.0,6.0,012,1.0
2284.0,12.0,016,1.0
5485.0,3.0,036,1.0
2689.0,4.0,001,1.0
2414.0,34.0,004,1.0
5425.0,1.0,036,1.0
2126.0,36.0,018,1.0
5156.0,10.0,013,1.0
4119.0,19.0,002,1.0
6058.0,5.0,025,1.0
2240.0,16.0,008,1.0
2046.0,9.0,023,1.0
4223.0,26.0,008,1.0
2375.0,12.0,031,1.0
6075.0,30.0,023,1.0
4108.0,7.0,005,1.0
2551.0,25.0,038,1.0
5088.0,17.0,011,1.0
2409.0,14.0,038,1.0
6061.0,24.0,002,1.0
2343.0,20.0,006,1.0
2105.0,17.0,016,1.0
2235.0,14.0,018,1.0
2619.0,2.0,024,1.0
4259.0,15.0,025,1.0
2222.0,31.0,012,1.0
4247.0,24.0,019,1.0
2041.0,12.0,017,1.0
4305.0,4.0,013,1.0
5445.0,24.0,005,1.0
5003.0,32.0,023,1.0
5090.0,22.0,025,1.0
2336.0,22.0,027,1.0
4223.0,3.0,015,1.0
2685.0,18.0,006,1.0
2707.0,4.0,037,1.0
2233.0,3.0,037,1.0
4326.0,19.0,028,1.0
2421.0,24.0,003,1.0
2125.0,20.0,024,1.0
5003.0,32.0,023,1.0
5023.0,23.0,010,1.0
5594.0,16.0,009,1.0
5204.0,20.0,012,1.0
5053.0,18.0,017,1.0
5072.0,20.0,016,1.0
4319.0,13.0,035,1.0
2161.0,19.0,010,1.0
2650.0,16.0,031,1.0
2014.0,31.0,016,1.0
5690.0,26.0,012,1.0
2782.0,17.0,003,1.0
2259.0,11.0,018,1.0
5034.0,18.0,040,1.0
4411.0,13.0,017,1.0
2314.0,10.0,023,1.0
2501.0,8.0,017,1.0
2135.0,25.0,007,1.0
2768.0,5.0,003,1.0
5083.0,3.0,006,1.0
6048.0,34.0,032,1.0
5567.0,5.0,021,1.0
5021.0,24.0,035,1.0
2116.0,18.0,001,1.0
4425.0,14.0,006,1.0
5183.0,26.0,017,1.0
5002.0,27.0,015,1.0
5216.0,18.0,043,1.0
2027.0,33.0,005,1.0
2203.0,16.0,015,1.0
2119.0,9.0,030,1.0
2153.0,10.0,002,1.0
2309.0,16.0,019,1.0
5580.0,8.0,007,1.0
2151.0,2.0,026,1.0
4110.0,11.0,018,1.0
6015.0,14.0,015,1.0
2509.0,1.0,002,1.0
2610.0,24.0,002,1.0
5434.0,21.0,005,1.0
2637.0,32.0,013,1.0
2224.0,30.0,003,1.0
4231.0,15.0,010,1.0
2248.0,25.0,048,1.0
2373.0,1.0,008,1.0
2683.0,25.0,013,1.0
4107.0,31.0,006,1.0
2218.0,18.0,024,1.0
2126.0,24.0,041,1.0
2034.0,5.0,039,1.0
2344.0,12.0,013,1.0
2340.0,24.0,020,1.0
5427.0,5.0,006,1.0
2523.0,12.0,014,1.0
5529.0,10.0,043,1.0
5057.0,20.0,013,1.0
2357.0,1.0,015,1.0
5579.0,31.0,019,1.0
2151.0,33.0,079,1.0
4302.0,11.0,022,1.0
4258.0,10.0,022,1.0
5437.0,19.0,002,1.0
5505.0,18.0,020,1.0
2242.0,22.0,015,1.0
2136.0,21.0,009,1.0
2640.0,19.0,012,1.0
5218.0,18.0,019,1.0
5589.0,28.0,008,1.0
4255.0,8.0,009,1.0
5033.0,16.0,054,1.0
2108.0,34.0,023,1.0
2243.0,16.0,013,1.0
5044.0,21.0,025,1.0
2619.0,8.0,018,1.0
7460.0,1.0,004,1.0
6084.0,24.0,016,1.0
5022.0,16.0,002,1.0
2695.0,14.0,020,1.0
2014.0,2.0,007,1.0
2249.0,18.0,006,1.0
2337.0,6.0,003,1.0
2527.0,4.0,015,1.0
7447.0,13.0,003,1.0
4231.0,14.0,022,1.0
5587.0,21.0,011,1.0
2690.0,1.0,007,1.0
5177.0,24.0,020,1.0
4123.0,7.0,008,1.0
2620.0,22.0,016,1.0
2359.0,6.0,009,1.0
2523.0,17.0,020,1.0
7347.0,11.0,015,1.0
6054.0,16.0,028,1.0
2020.0,23.0,023,1.0
5034.0,18.0,016,1.0
2782.0,35.0,002,1.0
4217.0,6.0,014,1.0
4246.0,14.0,016,1.0
7421.0,6.0,026,1.0
2203.0,3.0,031,1.0
5057.0,9.0,023,1.0
2530.0,6.0,031,1.0
2308.0,18.0,003,1.0
2108.0,19.0,013,1.0
4254.0,21.0,022,1.0
4125.0,4.0,013,1.0
2569.0,25.0,022,1.0
2040.0,17.0,012,1.0
2206.0,14.0,013,1.0
4355.0,17.0,046,1.0
6050.0,29.0,042,1.0
2506.0,23.0,013,1.0
2263.0,10.0,007,1.0
2508.0,17.0,015,1.0
4302.0,12.0,026,1.0
2645.0,14.0,050,1.0
5436.0,29.0,039,1.0
2222.0,10.0,013,1.0
2305.0,17.0,010,1.0
5503.0,12.0,004,1.0
2344.0,28.0,002,1.0
4114.0,32.0,002,1.0
2706.0,18.0,035,1.0
6034.0,6.0,025,1.0
2229.0,18.0,014,1.0
5415.0,29.0,008,1.0
2035.0,20.0,043,1.0
2770.0,8.0,032,1.0
5018.0,15.0,025,1.0
5069.0,9.0,029,1.0
2627.0,12.0,007,1.0
5213.0,37.0,002,1.0
5067.0,4.0,027,1.0
2505.0,11.0,010,1.0
2111.0,2.0,019,1.0
5515.0,22.0,019,1.0
2531.0,15.0,052,1.0
2129.0,16.0,034,1.0
2695.0,5.0,025,1.0
5083.0,22.0,018,1.0
4252.0,23.0,022,1.0
2027.0,35.0,021,1.0
5479.0,15.0,002,1.0
2105.0,6.0,025,1.0
2126.0,11.0,006,1.0
2233.0,13.0,013,1.0
5424.0,21.0,002,1.0
6117.0,16.0,020,1.0
7459.0,15.0,006,1.0
2121.0,28.0,002,1.0
2423.0,11.0,019,1.0
5068.0,20.0,019,1.0
2325.0,25.0,008,1.0
2365.0,27.0,001,1.0
4412.0,19.0,013,1.0
2341.0,8.0,011,1.0
2012.0,31.0,007,1.0
2661.0,12.0,014,1.0
5593.0,29.0,031,1.0
5088.0,4.0,045,1.0
2293.0,3.0,002,1.0
2322.0,2.0,050,1.0
2532.0,7.0,014,1.0
2222.0,3.0,020,1.0
5219.0,15.0,001,1.0
7346.0,11.0,018,1.0
5069.0,27.0,015,1.0
2664.0,21.0,089,1.0
2611.0,11.0,008,1.0
2046.0,8.0,021,1.0
2215.0,5.0,022,1.0
4369.0,2.0,021,1.0
2511.0,26.0,006,1.0
5432.0,28.0,014,1.0
5014.0,28.0,020,1.0
2161.0,19.0,008,1.0
2510.0,17.0,031,1.0
5535.0,29.0,029,1.0
5015.0,33.0,007,1.0
5114.0,33.0,002,1.0
2633.0,11.0,003,1.0
5589.0,25.0,007,1.0
2219.0,12.0,007,1.0
2638.0,10.0,010,1.0
5438.0,13.0,010,1.0
5590.0,23.0,019,1.0
5520.0,4.0,002,1.0
5047.0,10.0,022,1.0
5683.0,27.0,002,1.0
7421.0,23.0,033,1.0
5420.0,19.0,003,1.0
5513.0,28.0,017,1.0
2113.0,15.0,015,1.0
4246.0,22.0,018,1.0
5180.0,12.0,011,1.0
2325.0,5.0,014,1.0
5003.0,33.0,004,1.0
4106.0,1.0,008,1.0
5517.0,10.0,009,1.0
5419.0,6.0,024,1.0
2303.0,1.0,013,1.0
2314.0,14.0,003,1.0
2611.0,27.0,016,1.0
6048.0,30.0,031,1.0
2607.0,1.0,009,1.0
2348.0,15.0,020,1.0
4305.0,1.0,014,1.0
2213.0,14.0,035,1.0
4248.0,23.0,022,1.0
2210.0,17.0,001,1.0
4009.0,6.0,016,1.0
2332.0,28.0,021,1.0
6003.0,27.0,004,1.0
4233.0,16.0,003,1.0
2176.0,13.0,025,1.0
2329.0,16.0,010,1.0
2204.0,33.0,010,1.0
2507.0,6.0,010,1.0
2039.0,18.0,015,1.0
2222.0,24.0,007,1.0
5101.0,26.0,013,1.0
2325.0,9.0,012,1.0
5590.0,13.0,004,1.0
5486.0,27.0,007,1.0
2414.0,19.0,008,1.0
5049.0,31.0,005,1.0
4234.0,17.0,009,1.0
2779.0,33.0,010,1.0
5087.0,14.0,002,1.0
2551.0,45.0,016,1.0
5515.0,21.0,001,1.0
2505.0,21.0,008,1.0
6041.0,7.0,008,1.0
2734.0,14.0,013,1.0
2417.0,9.0,023,1.0
2280.0,2.0,017,1.0
2274.0,20.0,012,1.0
4366.0,29.0,016,1.0
4107.0,11.0,021,1.0
2633.0,5.0,005,1.0
2551.0,41.0,011,1.0
5005.0,13.0,013,1.0
2163.0,17.0,001,1.0
5507.0,13.0,021,1.0
2642.0,21.0,021,1.0
2103.0,3.0,004,1.0
4223.0,28.0,015,1.0
2664.0,18.0,032,1.0
2044.0,2.0,005,1.0
2104.0,19.0,013,1.0
7563.0,22.0,008,1.0
2108.0,24.0,004,1.0
2633.0,17.0,019,1.0
5190.0,16.0,015,1.0
4247.0,23.0,014,1.0
5014.0,004,019,1.0
2337.0,003,014,1.0
2108.0,009,001,1.0
7458.0,020,003,1.0
2666.0,010,013,1.0
2121.0,011,004,1.0
2042.0,010,060,1.0
5068.0,020,007,1.0
4254.0,001,056,1.0
2247.0,003,012,1.0
2104.0,014,012,1.0
2646.0,013,010,1.0
5115.0,004,022,1.0
2219.0,006,***,1.0
4230.0,022,006,1.0
2682.0,023,006,1.0
4106.0,024,021,1.0
4255.0,013,022,1.0
2130.0,001,021,1.0
4366.0,024,017,1.0
2130.0,010,016,1.0
6066.0,015,049,1.0
2317.0,004,013,1.0
2153.0,001,020,1.0
5464.0,015,005,1.0
2213.0,007,008,1.0
5453.0,005,005,1.0
2355.0,019,070,1.0
5436.0,027,005,1.0
2620.0,027,007,1.0
5433.0,021,019,1.0
6015.0,036,026,1.0
2683.0,004,017,1.0
5116.0,007,008,1.0
4236.0,024,013,1.0
4105.0,003,008,1.0
2642.0,004,025,1.0
2624.0,011,003,1.0
2012.0,004,011,1.0
4332.0,011,023,1.0
2556.0,013,005,1.0
2309.0,010,002,1.0
5085.0,021,016,1.0
4104.0,012,018,1.0
2678.0,003,002,1.0
2153.0,023,012,1.0
2243.0,006,005,1.0
2415.0,002,029,1.0
6019.0,017,011,1.0
2220.0,015,011,1.0
2638.0,003,020,1.0
5040.0,025,016,1.0
2534.0,005,007,1.0
2218.0,016,024,1.0
5585.0,019,016,1.0
5475.0,016,022,1.0
4392.0,009,017,1.0
5524.0,018,013,1.0
2502.0,001,100,1.0
5042.0,021,001,1.0
2615.0,028,018,1.0
2122.0,011,022,1.0
4125.0,008,011,1.0
2680.0,021,035,1.0
2322.0,007,030,1.0
5157.0,008,019,1.0
2666.0,012,004,1.0
2074.0,019,011,1.0
4247.0,018,016,1.0
2646.0,022,015,1.0
2689.0,003,016,1.0
5049.0,020,009,1.0
6023.0,015,030,1.0
2161.0,006,006,1.0
5087.0,005,023,1.0
5204.0,019,002,1.0
2628.0,005,017,1.0
2230.0,002,021,1.0
5426.0,002,044,1.0
2227.0,025,006,1.0
2204.0,032,007,1.0
5023.0,031,020,1.0
4411.0,006,008,1.0
5003.0,020,006,1.0
4317.0,007,028,1.0
2124.0,005,002,1.0
5435.0,025,031,1.0
2038.0,021,003,1.0
2616.0,024,008,1.0
2269.0,009,008,1.0
2671.0,002,003,1.0
4012.0,004,023,1.0
2204.0,019,014,1.0
6004.0,033,007,1.0
2074.0,035,001,1.0
5511.0,002,021,1.0
5671.0,015,007,1.0
2555.0,016,001,1.0
4119.0,024,012,1.0
2022.0,009,004,1.0
2118.0,007,023,1.0
6072.0,021,001,1.0
2533.0,028,030,1.0
